subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,aggregation,bottomk_ratio,temporal_run_length,patch_region_size,patch_spat_percentile,patch_temp_percentile,patch_final_score,final_score
real,MSVD,-4wsuPCjDBc_5_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.1484098881483078,0.7214369773864746,0.6641342639923096,0.6641342639923096
real,MSVD,-7KMZQEsJW4_205_208.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.29858657717704773,0.34982332587242126,0.3446996510028839,0.3446996510028839
real,MSVD,-8y1Q0rA3n8_108_115.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.5612485408782959,0.24676088988780975,0.2782096564769745,0.2782096564769745
real,MSVD,-8y1Q0rA3n8_95_102.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8398115634918213,0.27267372608184814,0.32938751578330994,0.32938751578330994
real,MSVD,-AwoiGR6c8M_10_14.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.44581860303878784,0.13722026348114014,0.16808009147644043,0.16808009147644043
real,MSVD,-Cv5LsqKUXc_17_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.94758540391922,0.8804475665092468,0.887161374092102,0.887161374092102
real,MSVD,-Cv5LsqKUXc_71_76.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8186101317405701,0.7067137956619263,0.7179034352302551,0.7179034352302551
real,MSVD,-DKuLXYoY3g_14_20.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8533568978309631,0.30153122544288635,0.35671377182006836,0.35671377182006836
real,MSVD,-DRy7rBg0IQ_31_37.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.426972895860672,0.31154298782348633,0.3230859935283661,0.3230859935283661
real,MSVD,-FugkxLmGO4_5_16.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.025323910638689995,0.44994109869003296,0.4074793756008148,0.4074793756008148
real,MSVD,-Ms9tsWmhyU_80_95.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.43286219239234924,0.3074204921722412,0.3199646770954132,0.3199646770954132
real,MSVD,-YI0cxuNcq8_262_272.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.5365135669708252,0.6360424160957336,0.6260895133018494,0.6260895133018494
real,MSVD,-_aaMGK6GGw_57_61.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.5783274173736572,0.8274440765380859,0.8025323748588562,0.8025323748588562
real,MSVD,-_hbPLsZvvo_172_179.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.7102473378181458,0.8292108178138733,0.8173145055770874,0.8173145055770874
real,MSVD,-_hbPLsZvvo_18_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8527679443359375,0.971731424331665,0.9598351120948792,0.9598351120948792
real,MSVD,-_hbPLsZvvo_19_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8987043499946594,0.9546525478363037,0.9490576982498169,0.9490576982498169
real,MSVD,-_hbPLsZvvo_19_26.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8987043499946594,0.9546525478363037,0.9490576982498169,0.9490576982498169
real,MSVD,-_hbPLsZvvo_211_219.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.9281507730484009,0.8351001143455505,0.8444051742553711,0.8444051742553711
