subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,aggregation,bottomk_ratio,temporal_run_length,patch_region_size,patch_spat_percentile,patch_temp_percentile,patch_final_score,final_score
real,MSR-VTT,video0.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.4713541567325592,0.3102964758872986,0.3264022469520569,0.3264022469520569
real,MSR-VTT,video1.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7290664911270142,0.4397035241127014,0.4686398208141327,0.4686398208141327
real,MSR-VTT,video10.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7986778616905212,0.9704527258872986,0.9532752633094788,0.9532752633094788
real,MSR-VTT,video100.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.015324519015848637,0.09655448794364929,0.08843149244785309,0.08843149244785309
real,MSR-VTT,video1000.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.19220753014087677,0.3917267620563507,0.3717748522758484,0.3717748522758484
real,MSR-VTT,video1001.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.36448317766189575,0.4908854067325592,0.47824519872665405,0.47824519872665405
real,MSR-VTT,video1002.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.4613381326198578,0.25230368971824646,0.2732071280479431,0.2732071280479431
real,MSR-VTT,video1003.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.28375402092933655,0.4444110691547394,0.42834535241127014,0.42834535241127014
real,MSR-VTT,video1004.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.6033653616905212,0.4481169879436493,0.46364182233810425,0.46364182233810425
real,MSR-VTT,video1005.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.12029246985912323,0.2578125,0.24406050145626068,0.24406050145626068
real,MSR-VTT,video1006.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.9710536599159241,0.48487579822540283,0.5334935784339905,0.5334935784339905
real,MSR-VTT,video1007.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7293669581413269,0.7629206776618958,0.7595652937889099,0.7595652937889099
real,MSR-VTT,video1008.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.43088942766189575,0.6576522588729858,0.6349759697914124,0.6349759697914124
real,MSR-VTT,video1009.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.8864182829856873,0.6584535241127014,0.6812499761581421,0.6812499761581421
real,MSR-VTT,video101.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.8440504670143127,0.8177083134651184,0.8203425407409668,0.8203425407409668
real,MSR-VTT,video1010.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.9731570482254028,0.8188101053237915,0.8342447876930237,0.8342447876930237
real,MSR-VTT,video1011.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.40074118971824646,0.14513221383094788,0.17069311439990997,0.17069311439990997
real,MSR-VTT,video1012.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7536057829856873,0.7544070482254028,0.7543269395828247,0.7543269395828247
real,MSR-VTT,video1013.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.43329328298568726,0.707932710647583,0.680468738079071,0.680468738079071
real,MSR-VTT,video1014.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.8381410241127014,0.05568910390138626,0.13393428921699524,0.13393428921699524
real,MSR-VTT,video1015.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7054286599159241,0.7777444124221802,0.7705128192901611,0.7705128192901611
real,MSR-VTT,video1016.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.37359777092933655,0.04316907003521919,0.07621193677186966,0.07621193677186966
real,MSR-VTT,video1017.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.5,3,2,0.7331730723381042,0.8282251358032227,0.8187199234962463,0.8187199234962463
