subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,aggregation,bottomk_ratio,temporal_run_length,patch_region_size,patch_spat_percentile,patch_temp_percentile,patch_final_score,final_score
real,MSVD,-4wsuPCjDBc_5_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.12705881893634796,0.4829411804676056,0.44735294580459595,0.44735294580459595
real,MSVD,-7KMZQEsJW4_205_208.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.6358823776245117,0.3758823573589325,0.4018823504447937,0.4018823504447937
real,MSVD,-8y1Q0rA3n8_108_115.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.6305882334709167,0.49176469445228577,0.5056470632553101,0.5056470632553101
real,MSVD,-8y1Q0rA3n8_95_102.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8288235068321228,0.4588235318660736,0.49582353234291077,0.49582353234291077
real,MSVD,-AwoiGR6c8M_10_14.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.4647058844566345,0.1711764633655548,0.20052941143512726,0.20052941143512726
real,MSVD,-Cv5LsqKUXc_17_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.9682353138923645,0.9941176176071167,0.9915294051170349,0.9915294051170349
real,MSVD,-Cv5LsqKUXc_71_76.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8641176223754883,0.9476470351219177,0.9392940998077393,0.9392940998077393
real,MSVD,-DKuLXYoY3g_14_20.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.8552941083908081,0.5458823442459106,0.5768235325813293,0.5768235325813293
real,MSVD,-DRy7rBg0IQ_31_37.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.30941176414489746,0.1652941107749939,0.1797058880329132,0.1797058880329132
real,MSVD,-FugkxLmGO4_5_16.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.021764704957604408,0.23176470398902893,0.21076470613479614,0.21076470613479614
real,MSVD,-Ms9tsWmhyU_80_95.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.3735294044017792,0.15294118225574493,0.17499999701976776,0.17499999701976776
real,MSVD,-YI0cxuNcq8_262_272.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,bottomk_mean,0.2,3,3,0.49882352352142334,0.5041176676750183,0.5035882592201233,0.5035882592201233
